text,sentiment,sentiment_category
a young boy is playing soccer outside,0.05,positive
he accidentally kicks a ball through a window,0.0,neutral
and the ball knocks over a lamp,0.0,neutral
and theres a guy in that house who picks up the ball pretty surprised and looks out trying to figure out who kicked the ball or where it came from,0.175,positive
theres a mom waiting by the door to say goodbye to her son and give him an umbrella,0.0,neutral
but the son decides he doesnt need the umbrella and leaves the house,0.0,neutral
he gets outside,0.0,neutral
he sees that its raining,0.0,neutral
he walks on a little bit until it starts pouring,-0.1875,negative
and then he goes back home,0.0,neutral
the mom is quite upset,0.0,neutral
hes drenched,0.0,neutral
he finally gets the umbrella leaves and walks happily in the rain,0.4,positive
Cinde Cinderellas dad introduces Cinderella to to his new wife who looks very unpleasant and her two little daughters,-0.23371212121212118,negative
and theres also a pet cat and a very sweet dog,0.35,positive
Cinderella grows up to be a servant in the house,0.0,neutral
and her stepsitters,0.0,neutral
Cinderella works around the house,0.0,neutral
shes working in the stables in the shadow of the of the castle,0.0,neutral
one day Cinderellas stepmom gets an invitation to the castle,0.0,neutral
theres gonna be a party,0.0,neutral
Cinderella makes a really beautiful dress,0.85,positive
and she gets ready,0.2,positive
and shes ready to go with them,0.2,positive
but the stepmom encourages her daughters who arent very pretty to to destroy Cinderellas dress,0.024999999999999994,positive
and now she cant go to the ball either,0.0,neutral
and then incredibly theres a fairy godmother who fixes Cinderellas dress,0.9,positive
who gives her a carriage with horses and a really beautiful dress,0.85,positive
so Cinderella goes to the ball,0.0,neutral
and she dances with the prince,0.0,neutral
and the prince really likes her,0.2,positive
and at the stroke of midnight she runs away,0.0,neutral
but she leaves her shoe,0.0,neutral
and then she turns everything turns back into the way it was,0.0,neutral
theres no more carriage,0.0,neutral
its a pumpkin,0.0,neutral
her a her horses arent as,0.0,neutral
well its her old horse now,0.1,positive
its not the horses that the stepmom I mean the fairy godmother had given her,-0.3125,negative
so she goes back home,0.0,neutral
the shoe is left there,0.0,neutral
and the king sends people out to try to discover who the shoe belongs to,0.0,neutral
and the shoe belongs to Cinderella,0.0,neutral
and Cinderella and the prince live happily ever after,0.4681818181818182,positive
okay well you get two pieces of bread peanut butter and jelly,0.5,positive
and you lather on peanut butter,0.0,neutral
and then lather on the jelly,0.0,neutral
and put the two pieces of bread together,0.0,neutral
today is Johnnys fifth birthday,0.0,neutral
and he is very excited to be having a party with his all of his friends coming over to the house,0.375,positive
meanwhile they didnt notice that the dog had taken a bite outof the cake,0.0,neutral
well they walk up to the cake and they notice that a chunk is missing outof the cake,-0.2,negative
they wonder what had happened,0.0,neutral
they notice that that a dogs footprints are leading away,0.0,neutral
they follow the ot footprints to see the dog hiding under the couch,0.0,neutral
the mother proceeds to try and swat the dog with a broom as punishment while the guests with Johnnys friends and his friends parents arriving at the house wondering what had happened,0.0,neutral
the mother punishes the dog,0.0,neutral
and the party continues,0.0,neutral
and everybody has a good time other than the fact that theres no cake,0.7,positive
the end,0.0,neutral
okay so one day I decided to go outside and enjoy the nice weather and go for a jog,0.375,positive
I noticed that I had been that I was feeling kinda weak and feeling kinda nauseous,-0.375,negative
thinking that it was just part of getting back into exercise I didnt think too much of it,0.1,positive
however the following days it continued to get worse and worse,-0.26666666666666666,negative
I started to get more nauseous and feel more weak,-0.375,negative
and I was sleeping up to twenty one hours a day,0.0,neutral
finally I decided that I needed to go to the doctor,0.0,neutral
and at that point I had become jaundice which is yellow yellow skin and the whites of my eyes had become yellow,0.0,neutral
the doctor had sent me to the hospital and where I was hospitalized for four days while they did tests to figure what might be wrong with me,-0.5,negative
all of my family came to visit,0.0,neutral
and they hadta wear gloves for protection since they didnt know what was wrong with me,-0.5,negative
and after several tests and several visits from the doctor they discovered that it was Hepatitisa,0.0,neutral
and after several days of being on iv and getting rehydrated I did recover as there is no cure,0.0,neutral
and I after about about two months after that after I got outof the hospital,0.0,neutral
I was one hundred percent recovered and very happy that it wasnt something worse,0.2,positive
the end,0.0,neutral
wait,0.0,neutral
by language problems communication problems does it mean someone that mighta had a disorder or is just it an issue communicating,-0.3125,negative
okay,0.5,positive
alright,0.0,neutral
okay,0.5,positive
okay,0.5,positive
okay so a few years ago when I was in school I was taking a class where I was partnered up with a student from China who had a very difficult who had difficulties communicating verbally in English,0.0,neutral
he he was hard to understand,-0.2916666666666667,negative
but I did my best to communicate with him by maybe not trying to understand his complete sentences but trying to pick out words outof what he was saying and try to match that into the context of what was going on around us to piece together what he might be saying,0.55,positive
and also I helped the communication by trying to repeat what he was saying or continue the conversation on stating how I was understanding him sothat at some point if I didnt understand him he would realize that I wasnt understanding him,0.0,neutral
and rel after several weeks it just got easier and easier to understand what he was saying,0.0,neutral
I would just became accustomed to the accent and the words that he might choose to use,0.0,neutral
and over time it got easier,0.0,neutral
okay so it was it was night time on Friday night,0.5,positive
and one of my friends was having a small gettogether over at her house,-0.25,negative
just a few of us,0.0,neutral
and she invited me over,0.0,neutral
so I went over there,0.0,neutral
and I got to the house,0.0,neutral
and the few of us were just hanging around watching tv having a good time,0.7,positive
and we hear a knock at the door,0.0,neutral
and just thinking that maybe it was another guest or not thinking much of it the one of her friends answers the door,0.2,positive
and it turns out to be a guy in a mask attempting to either rob us or rob the house,0.0,neutral
and the first thing that the girl who answers the door says is that he has a gun,0.25,positive
and he so he comes in,0.0,neutral
and theres another man behind him that stays outside,-0.2,negative
but one of one of the guys comes in,0.0,neutral
and he proceeds to take things from the house and take things from the people that are in the house,0.0,neutral
just very quickly grab some things and runs out,0.3333333333333333,positive
and thats thats the end,0.0,neutral
so without getting too detailed,0.4,positive
but so I was pretty scared,0.25,positive
okay one late afternoon a woman is returning home from work struggling to get through the traffic as it is very rainy that day,0.1,positive
the traffic is very heavy,-0.2,negative
the the streets are beginning to get flooded,0.0,neutral
so she decides to take a shortcut through a side street,0.0,neutral
she gets into the side street and realizes that it is overflooded and her car gets stuck,0.0,neutral
