text,Lexical_Density
they had they said it was a broken broken leg,50.0
they put me out,75.0
thats the last I remember,50.0
what I do know,75.0
no,0.0
my daughter my sister and sister inlaw said that they brought me into the hospital,46.666666666666664
they did their whatever their job was,71.42857142857143
and an hour h no one hour one twenty four hours labor,16.666666666666664
we youknow whatever it was they they there was an error,72.72727272727273
hows that,66.66666666666666
and the next thing I knew,33.33333333333333
Imean I still didnt know,33.33333333333333
I hadta be out I was,50.0
oh no no,0.0
I had an I had the error alright for twenty four hours,41.66666666666667
at the end of the twenty four hours they decided that oops they screwed up,53.333333333333336
and so they hadta take me back in to the operating room,33.33333333333333
and my leg was broke,40.0
and they couldnt fix it,50.0
my lower leg was broke but it was broke instead of breaking this way it broke that way,44.44444444444444
and it couldnt be fixed,50.0
they did break part of my arm okay,50.0
but there was so much damage to the lower course s,27.27272727272727
Imean it couldnt be used,50.0
so I am now spending the rest of my life in a full cask,50.0
it cant be it cannot be fixed at all,54.54545454545454
Imean like I said the leg and the knee are it,54.54545454545454
so I was probably out for I dont know atleast four weeks five weeks,33.33333333333333
then eventhough Imean I didnt know what the heck was going on,46.15384615384615
I was,100.0
so they worked on it,60.0
they youknow did some some facts on it,62.5
after what ten about seven no six weeks seven weeks they then,33.33333333333333
okay,0.0
speech whatever,50.0
then for the next four once,33.33333333333333
Imean I didnt even I,33.33333333333333
but after that by the end by the middle,66.66666666666666
they went they went six weeks,33.33333333333333
then they went another,50.0
Imean I didnt I knew what was going on but I was,53.84615384615385
and my my sister my brother said that my speech starting started coming to bet together at that point,36.84210526315789
but from August,33.33333333333333
no,0.0
from October September October,25.0
from October on from October until middle of January they started doing trying to adjust my length,41.17647058823529
my speech therapy,33.33333333333333
I went in,66.66666666666666
and Im under Mercy hospital,33.33333333333333
okay,0.0
they worked on it December January,50.0
two months,0.0
and then Mercy hospital decided that there was no hope,30.0
so they went back and forth under r h r under r Mercy hospital,21.428571428571427
they went,50.0
by the fifth,66.66666666666666
I Imean Im giving them,66.66666666666666
sometime in November they came to their final conclusion that there was nothing they could do,56.25
they couldnt fix anything,60.0
and it was over,50.0
my sister my brother my sister inlaw and my daughter came to the ncl conclusion that,43.75
I was I did take some self driven courses,55.55555555555556
I was taking atleast one section a day three hours,30.0
sometimes when I had less,40.0
but I was very depressed shall we say,50.0
and from the end of April,50.0
I I was a I literally sat in a hospital bed,63.63636363636363
I couldnt do anything because I had no,66.66666666666666
what do you call it,80.0
I had no frame s,40.0
how to do anything,50.0
it was sitting there for the di at the minimum five year five weeks of absolute nothing,47.05882352941176
Imean,0.0
part of April,33.33333333333333
then I I was lucky in that I still in May they had started putting me in,64.70588235294117
what was it,100.0
no ohno,50.0
oh why would I have occupational,50.0
no I got,33.33333333333333
Ill think of it in a minute,57.14285714285714
its just working on my legs okay,42.857142857142854
I go an hour a week twice a week,44.44444444444444
acupuncture with FirstnameB,33.33333333333333
I had that,66.66666666666666
thank god,0.0
my savior,50.0
I went for him twice a week for like four or five weeks maybe six,40.0
and then I found FirstnameL found you guys,25.0
and that was what,75.0
three four weeks of that,40.0
and that is that was my entire program,62.5
no no nothing,66.66666666666666
because ofcourse you were shot,60.0
you couldnt do anything,60.0
so yeah that was my whole,50.0
Imean no no nothing,50.0
you just didnt,25.0
you were wiped out,75.0
you were,100.0
yeah,0.0
am I glad,66.66666666666666
very glad,0.0
sure,0.0
most events were a blur in that I hadta bring my children up by myself,60.0
and there was lots of problems with that,50.0
I went back to school,40.0
and I I spent most of my time bringing up my children,50.0
Imean that was the focus,60.0
that was I got graduated,80.0
I got my degrees and everything,50.0
I then the important thing,40.0
I dont know,50.0
my,100.0
my kids went to school,40.0
I I finally got a degree,50.0
not a degree,33.33333333333333
I finally got,33.33333333333333
after they had all after I had my deal s,70.0
in the education at that point I started by then I started working on my career,56.25
Imean I worked on education but I had it was more involved on my reh ree correction,47.05882352941176
and thats what,50.0
until that,100.0
Imean and it was the last month or two last say two or three months two months I started falling apart,19.047619047619047
and part of it now I know was the not the legs so much but there was something wrong and I knew it,43.47826086956522
obviously it was originally was just part of my leg was sore or whatever,50.0
I dont know but it was youknow I did what I did what I was sposta do,61.111111111111114
Imean thats how I worked it,57.14285714285714
I did my I did what I hadta do with my kids,50.0
she is absolutely fantastic,50.0
my son is a good is a great guy but hes going through or he has been going through severe depression,54.54545454545454
hes got a girlfriend and theyre working on life but he wont let go of the depression,50.0
and I cant do anything about it,62.5
Ive tried,66.66666666666666
so all I do is Im there every time he needs me,61.53846153846154
and,0.0
its all I can do,80.0
sure,0.0
mhm,0.0
for those of us who cant see,75.0
and since I am blind it,66.66666666666666
see this here,33.33333333333333
is I cant is that,83.33333333333334
I cant,66.66666666666666
all this is fine up to here,71.42857142857143
its a kid a young man or who,50.0
I cant,66.66666666666666
how did he put it,80.0
I cant I cant here,57.14285714285714
I cant read any of it okay,62.5
okay yup,0.0
this is a young man,60.0
when he started he was playing football or baseball,44.44444444444444
whatever,100.0
he was playing a sport,60.0
they were having a decent time good time,37.5
they manage to get things accomplished,16.666666666666664
they were enjoying it,75.0
then he went and broke broke the window,25.0
and once he broke the window he ended up in the hospital with a broken leg,56.25
and he broke he broke the leg,42.857142857142854
he broke the whatever you call that light,62.5
he broke the light,50.0
